705698317	20171110	201711	2017	2017.8493	USAJUD	UNITED STATES	USA					JUD			JUD	PROSECUTOR						JUD			1	026	026	02	1	4.0	2	1	2	-6.21761658031088	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171110141500	http://kdminer.com/news/2017/nov/10/continuance-sought-nacfd-indictment/
705698318	20171110	201711	2017	2017.8493	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								0	013	013	01	1	0.4	2	1	2	-2.70700636942675	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110141500	https://www.nbcnews.com/politics/first-read/first-read-s-morning-clips-no-more-mr-nice-guy-n819636
705698319	20171110	201711	2017	2017.8493	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	026	026	02	1	4.0	2	1	2	-6.21761658031088	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171110141500	http://kdminer.com/news/2017/nov/10/continuance-sought-nacfd-indictment/
705698320	20171110	201711	2017	2017.8493	USALEG	MINNESOTA	USA					LEG			LEG	LAWMAKER						LEG			1	112	112	11	3	-2.0	30	5	30	-10.0905520567278	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171110141500	http://www.sfgate.com/news/us/article/Another-Minnesota-lawmaker-accused-of-sexual-12347159.php
705698321	20171110	201711	2017	2017.8493	USAMED	THE ASSOCIATED PRESS	USA					MED													0	070	070	07	2	7.0	10	1	10	-14.2857142857143	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171110141500	http://detroit.cbslocal.com/2017/11/10/boy-wounded-in-murder-suicide-shooting-that-killed-parents-has-died/
705698322	20171110	201711	2017	2017.8493	USAMED	REUTERS	USA					MED			SAU	SAUDI	SAU								1	010	010	01	1	0.0	6	2	6	-3.25342227781253	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171110141500	https://af.reuters.com/article/worldNews/idAFKBN1DA0P3
705698323	20171110	201711	2017	2017.8493	USAMIL	MAINE	USA					MIL													1	036	036	03	1	4.0	6	1	6	0.80753701211306	3	Memorial Middle School, Maine, United States	US	USME	ME005	43.6266	-70.3039	1912732	0								3	Memorial Middle School, Maine, United States	US	USME		43.6266	-70.3039	1912732	20171110141500	http://www.theforecaster.net/veterans-share-experiences-advice-with-south-portland-students/
705698324	20171110	201711	2017	2017.8493	USAMIL	MISSOURI	USA					MIL													1	057	057	05	1	8.0	6	1	6	-1.63934426229508	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171110141500	http://www.myheraldreview.com/news/elmer-whitey-reese-u-s-army/article_c023f618-c5c7-11e7-8505-9fc1847e81f4.html
705698325	20171110	201711	2017	2017.8493	USAMIL	UNITED STATES	USA					MIL			USA	MAINE	USA								1	036	036	03	1	4.0	2	1	2	0.80753701211306	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171110141500	http://www.theforecaster.net/veterans-share-experiences-advice-with-south-portland-students/
705698326	20171110	201711	2017	2017.8493	USAMIL	UNITED STATES	USA					MIL			USA	MISSOURI	USA								1	057	057	05	1	8.0	2	1	2	-1.63934426229508	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171110141500	http://www.myheraldreview.com/news/elmer-whitey-reese-u-s-army/article_c023f618-c5c7-11e7-8505-9fc1847e81f4.html
705698327	20171110	201711	2017	2017.8493	USASPY	ALABAMA	USA					SPY													0	010	010	01	1	0.0	6	1	6	-5.81039755351682	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171110141500	http://www.foxnews.com/politics/2017/11/10/roy-moore-turmoil-prompts-talk-luther-strange-write-in-campaign-in-senate-race.html
705698328	20171110	201711	2017	2017.8493	UZB	UZBEK	UZB								RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	8	1	8	1.03448275862069	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110141500	https://www.azernews.az/region/122010.html
705698329	20171110	201711	2017	2017.8493	UZB	UZBEKISTAN	UZB								RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	2	1	2	1.03448275862069	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Russia	RS	RS		60	100	RS	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171110141500	https://www.azernews.az/region/122010.html
705698330	20171110	201711	2017	2017.8493	VAT	VATICAN	VAT								CRM	MAFIA						CRM			0	020	020	02	1	3.0	12	1	12	-0.601374570446739	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	20171110141500	http://www.asianews.it/news-en/Pope-says-Christians-can&rsquo
705698331	20171110	201711	2017	2017.8493	VAT	VATICAN	VAT								ITA	ITALY	ITA								0	020	020	02	1	3.0	12	1	12	-0.601374570446739	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	20171110141500	http://www.asianews.it/news-en/Pope-says-Christians-can&rsquo
705698332	20171110	201711	2017	2017.8493	VAT	VATICAN	VAT								ITA	ITALY	ITA								0	020	020	02	1	3.0	8	1	8	-0.601374570446739	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171110141500	http://www.asianews.it/news-en/Pope-says-Christians-can&rsquo
705698333	20171110	201711	2017	2017.8493	VEN	VENEZUELA	VEN								GOV	FOREIGN MINIST						GOV			0	111	111	11	3	-2.0	8	1	8	-5.57377049180328	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171110141500	http://gulfnews.com/news/americas/us-unveils-more-venezuela-sanctions-targets-10-officials-1.2122078
705698334	20171110	201711	2017	2017.8493	VEN	VENEZUELA	VEN								VENGOV	VENEZUELA	VEN					GOV			0	041	041	04	1	1.0	1	1	1	-5.57377049180328	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171110141500	http://gulfnews.com/news/americas/us-unveils-more-venezuela-sanctions-targets-10-officials-1.2122078
705698335	20171110	201711	2017	2017.8493	VEN	VENEZUELA	VEN								VENGOV	VENEZUELA	VEN					GOV			0	111	111	11	3	-2.0	2	1	2	-5.57377049180328	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171110141500	http://gulfnews.com/news/americas/us-unveils-more-venezuela-sanctions-targets-10-officials-1.2122078
705698336	20171110	201711	2017	2017.8493	VENGOV	VENEZUELA	VEN					GOV			VEN	VENEZUELA	VEN								0	041	041	04	1	1.0	1	1	1	-5.57377049180328	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171110141500	http://gulfnews.com/news/americas/us-unveils-more-venezuela-sanctions-targets-10-officials-1.2122078
705698337	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM																		1	012	012	01	1	-0.4	2	1	2	-2.30326295585412	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110141500	https://www.thestar.com/news/world/2017/11/10/trump-sends-america-first-trade-message-in-vietnam-as-tpp-remains-in-doubt.html
705698338	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM																		0	036	036	03	1	4.0	2	1	2	4.20168067226891	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171110141500	http://www.newsweek.com/photos-melania-trump-asia-707842
705698339	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM																		0	043	043	04	1	2.8	2	1	2	4.20168067226891	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	0								4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	20171110141500	http://www.newsweek.com/photos-melania-trump-asia-707842
705698340	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM																		1	051	051	05	1	3.4	1	1	1	3.23275862068966	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	0								1	India	IN	IN		20	77	IN	20171110141500	http://www.deccanherald.com/content/642044/trump-praises-indias-growth-story.html
705698341	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM																		1	051	051	05	1	3.4	1	1	1	3.23275862068966	1	Indonesia	ID	ID		-5	120	ID	0								1	Philippines	RP	RP		13	122	RP	20171110141500	http://www.deccanherald.com/content/642044/trump-praises-indias-growth-story.html
705698342	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM																		1	061	061	06	2	6.4	2	1	2	1.30434782608696	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171110141500	http://www.fruitnet.com/asiafruit/article/173943/vietnam-china-see-trade-growth
705698343	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								CHN	CHINA	CHN								1	061	061	06	2	6.4	2	1	2	1.30434782608696	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	1	China	CH	CH		35	105	CH	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171110141500	http://www.fruitnet.com/asiafruit/article/173943/vietnam-china-see-trade-growth
705698344	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								CHN	CHINA	CHN								1	061	061	06	2	6.4	3	1	3	1.30434782608696	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110141500	http://www.fruitnet.com/asiafruit/article/173943/vietnam-china-see-trade-growth
705698345	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								CHN	CHINA	CHN								1	061	061	06	2	6.4	5	1	5	1.30434782608696	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110141500	http://www.fruitnet.com/asiafruit/article/173943/vietnam-china-see-trade-growth
705698346	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								CHNELI	BEIJING	CHN					ELI			1	043	043	04	1	2.8	1	1	1	2.50965250965251	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110141500	https://www.vosizneias.com/284431/2017/11/10/beijing-first-lady-melania-plays-tourist-as-trump-departs-beijing/
705698347	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV		1	051	051	05	1	3.4	2	1	2	5	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110141500	https://en.vietnamplus.vn/pm-nguyen-xuan-phuc-greets-hong-kong-chief/121217.vnp
705698348	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								CHNGOVDEV	CARRIE LAM CHENG YUET NGOR	CHN					GOV	DEV		1	070	070	07	2	7.0	2	1	2	5	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171110141500	https://en.vietnamplus.vn/pm-nguyen-xuan-phuc-greets-hong-kong-chief/121217.vnp
705698349	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								ELI	FIRST LADY						ELI			0	043	043	04	1	2.8	1	1	1	0.46082949308755	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110141500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-AS--Trump-The%20Latest/id-625751a13316470a8b2a44c3823e9b56
705698350	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	7	1	7	0.46082949308755	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171110141500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-AS--Trump-The%20Latest/id-625751a13316470a8b2a44c3823e9b56
705698351	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								GOV	PRESIDENT						GOV			1	125	125	12	3	-5.0	8	1	8	-2.70700636942675	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171110141500	https://www.nbcnews.com/politics/first-read/first-read-s-morning-clips-no-more-mr-nice-guy-n819636
705698352	20171110	201711	2017	2017.8493	VNM	VIETNAMESE	VNM								MIL	CAPTAIN						MIL			1	010	010	01	1	0.0	1	1	1	-9.09090909090908	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Tawi-Tawi, Maguindanao, Philippines	RP	RP56	67174	7.1	124.65	-2457054	4	Tawi-Tawi, Maguindanao, Philippines	RP	RP56	67174	7.1	124.65	-2457054	20171110141500	http://news.trust.org/item/20171110140549-c3wzb
705698353	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								1	012	012	01	1	-0.4	1	1	1	-2.30326295585412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Russia	RS	RS		60	100	RS	20171110141500	https://www.thestar.com/news/world/2017/11/10/trump-sends-america-first-trade-message-in-vietnam-as-tpp-remains-in-doubt.html
705698354	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								1	012	012	01	1	-0.4	1	1	1	-2.30326295585412	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Russia	RS	RS		60	100	RS	20171110141500	https://www.thestar.com/news/world/2017/11/10/trump-sends-america-first-trade-message-in-vietnam-as-tpp-remains-in-doubt.html
705698355	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								1	012	012	01	1	-0.4	2	1	2	-2.30326295585412	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171110141500	https://www.thestar.com/news/world/2017/11/10/trump-sends-america-first-trade-message-in-vietnam-as-tpp-remains-in-doubt.html
705698356	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-2.30326295585412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110141500	https://www.thestar.com/news/world/2017/11/10/trump-sends-america-first-trade-message-in-vietnam-as-tpp-remains-in-doubt.html
705698357	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-2.30326295585412	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110141500	https://www.thestar.com/news/world/2017/11/10/trump-sends-america-first-trade-message-in-vietnam-as-tpp-remains-in-doubt.html
705698358	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-1.63934426229508	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171110141500	http://www.myheraldreview.com/news/elmer-whitey-reese-u-s-army/article_c023f618-c5c7-11e7-8505-9fc1847e81f4.html
705698359	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-1.63934426229508	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110141500	http://www.myheraldreview.com/news/elmer-whitey-reese-u-s-army/article_c023f618-c5c7-11e7-8505-9fc1847e81f4.html
705698360	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								VNMGOV	VIETNAM	VNM					GOV			1	042	042	04	1	1.9	1	1	1	0.46082949308755	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171110141500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-AS--Trump-The%20Latest/id-625751a13316470a8b2a44c3823e9b56
705698361	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								VNMGOV	VIETNAM	VNM					GOV			1	042	042	04	1	1.9	1	1	1	0.46082949308755	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171110141500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-10-AS--Trump-The%20Latest/id-625751a13316470a8b2a44c3823e9b56
705698362	20171110	201711	2017	2017.8493	VNM	VIETNAM	VNM								VNMGOV	VIETNAM	VNM					GOV			1	125	125	12	3	-5.0	2	1	2	-2.70700636942675	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Montgomery County, Alabama, United States	US	USAL		32.2335	-86.2333	161577	20171110141500	https://www.nbcnews.com/politics/first-read/first-read-s-morning-clips-no-more-mr-nice-guy-n819636
705698363	20171110	201711	2017	2017.8493	YEM	YEMEN	YEM																		0	043	043	04	1	2.8	8	1	8	-2.67737617135208	4	Al Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	0								4	Al Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	20171110141500	http://gulfnews.com/news/mena/lebanon/we-will-not-allow-lebanon-to-be-platform-to-harm-us-says-saudi-minister-1.2122074
705698364	20171110	201711	2017	2017.8493	YEM	YEMENI	YEM								IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			1	192	192	19	4	-9.5	3	1	3	-1.45985401459854	4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	4	Hadramawt, ?a?ramawt, Yemen	YM	YM04	32828	15	50	-3187119	20171110141500	http://www.egypttoday.com/Article/1/31878/Yemeni-special-forces-recaptures-al-Qaeda-stronghold-in-Shabwah
