705349839	20171109	201711	2017	2017.8466	GOV	KING						GOV			KEN	KENYAN	KEN								1	020	020	02	1	3.0	10	1	10	-1.64609053497943	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	20171109134500	http://www.nation.co.ke/counties/nakuru/Bishop-Cornelius-Korir-memorial/1183314-4179854-ok3jwnz/
705349840	20171109	201711	2017	2017.8466	GOV	GOVERNOR						GOV			LEG	LAWMAKER						LEG			1	020	020	02	1	3.0	10	1	10	-4.37956204379562	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171109134500	http://kosu.org/post/budget-deal-failure-leaves-oklahomas-path-forward-cloudy
705349841	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			LEG	LAWMAKER						LEG			0	020	020	02	1	3.0	2	1	2	1.01382488479263	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20171109134500	http://www.titusvilleherald.com/news/article_6ede64e6-c4fa-11e7-bad3-27501cfaab6e.html
705349842	20171109	201711	2017	2017.8466	GOV	GOVERNMENT						GOV			MIL	LIEUTENANT COLONEL						MIL			1	051	051	05	1	3.4	8	1	8	-2.12765957446808	4	Uxbridge, Ontario, Canada	CA	CA08	12681	44.1	-79.1167	-575234	4	Uxbridge, Ontario, Canada	CA	CA08	12681	44.1	-79.1167	-575234	4	Uxbridge, Ontario, Canada	CA	CA08	12681	44.1	-79.1167	-575234	20171109134500	http://www.country1073.ca/news/latest/51288-call-to-honour-lt-col-samuel-sharpe.html
705349843	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			MMR	MYANMAR	MMR								1	042	042	04	1	1.9	10	1	10	-0.55555555555556	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171109134500	http://gulfnews.com/opinion/thinkers/india-myanmar-and-the-rohingyas-1.2121738
705349844	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			NGA	NIGERIA	NGA								1	051	051	05	1	3.4	1	1	1	5.1912568306011	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	20171109134500	https://guardian.ng/news/2019-ebonyi-apc-drums-support-for-buhari/
705349845	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			NGA	NIGERIA	NGA								1	060	060	06	2	6.0	2	1	2	5.1912568306011	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	4	Abakaliki, Ebonyi, Nigeria	NI	NI53	191314	6.31625	8.11691	-1996692	20171109134500	https://guardian.ng/news/2019-ebonyi-apc-drums-support-for-buhari/
705349846	20171109	201711	2017	2017.8466	GOV	MINIST						GOV			NOR	OSLO	NOR								1	010	010	01	1	0.0	6	1	6	-0.77120822622108	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171109134500	http://en.europeonline-magazine.eu/norway-approves-armed-police-at-countrys-main-airport_595142.html
705349847	20171109	201711	2017	2017.8466	GOV	MINIST						GOV			PAK	RAWALPINDI	PAK								1	042	042	04	1	1.9	2	1	2	3.57142857142858	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20171109134500	https://www.gov.uk/government/news/uk-minister-for-asia-and-the-pacific-visits-pakistan-to-reinforce-uk-support
705349848	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	4	1	4	0.998003992015968	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171109134500	https://www.aninews.in/news/world/asia/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14201711091845550001/
705349849	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PHL	PHILIPPINE	PHL								1	036	036	03	1	4.0	39	2	24	0.979801403482343	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349850	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	2	1	2	0.943396226415094	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349851	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PHLGOV	PHILIPPINE	PHL					GOV			1	036	036	03	1	4.0	18	2	18	0.979801403482343	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349852	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PHLGOV	PHILIPPINE	PHL					GOV			1	036	036	03	1	4.0	30	2	24	0.979801403482343	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349853	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PHLGOV	PHILIPPINE	PHL					GOV			1	040	040	04	1	1.0	18	2	18	0.979801403482343	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349854	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PHLGOV	PHILIPPINE	PHL					GOV			1	040	040	04	1	1.0	6	2	6	0.979801403482343	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109134500	https://www.outlookindia.com/newsscroll/pm-modi-to-visit-philippines-for-asean-east-asia-summit-on-nov-14/1185080
705349855	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PTY	POLITICAL PARTIES									0	020	020	02	1	3.0	10	1	10	-2.41187384044527	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171109134500	http://www.msn.com/en-in/news/other/mitron-it-has-been-a-year-since-that-speech/ar-BBEJdXV
705349856	20171109	201711	2017	2017.8466	GOV	PRIME MINISTER						GOV			PTY	POLITICAL PARTIES									0	190	190	19	4	-10.0	10	1	10	-2.41187384044527	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171109134500	http://www.msn.com/en-in/news/other/mitron-it-has-been-a-year-since-that-speech/ar-BBEJdXV
705349857	20171109	201711	2017	2017.8466	GOV	GOVERNMENT						GOV			REF	REFUGEE						REF			1	162	162	16	4	-5.6	3	1	3	-5.76131687242798	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171109134500	https://www.neweurope.eu/article/sd-warns-refugees-may-die-greek-islands/
705349858	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			SSD	SOUTH SUDAN	SSD								0	020	020	02	1	3.0	1	1	1	-3.73134328358209	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
705349859	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			SSD	SOUTH SUDAN	SSD								0	020	020	02	1	3.0	1	1	1	-3.73134328358209	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	1	Uganda	UG	UG		2	33	UG	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
705349860	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			SSD	SOUTH SUDAN	SSD								0	020	020	02	1	3.0	3	1	3	-3.73134328358209	4	Bahr Al Ghazal, Wilayat Gharb Bahr al Ghazal, South Sudan	OD	OD09	37133	7.77555	27.6617	-3355	4	Bahr Al Ghazal, Wilayat Gharb Bahr al Ghazal, South Sudan	OD	OD09	37133	7.77555	27.6617	-3355	4	Bahr Al Ghazal, Wilayat Gharb Bahr al Ghazal, South Sudan	OD	OD09	37133	7.77555	27.6617	-3355	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
705349861	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			SSD	SOUTH SUDAN	SSD								0	027	027	02	1	4.0	1	1	1	-3.73134328358209	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
705349862	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			SSD	SOUTH SUDAN	SSD								0	027	027	02	1	4.0	1	1	1	-3.73134328358209	4	Aweil, Wilayat Shimal Bahr al Ghazal, South Sudan	OD	OD05	37077	8.76816	27.4002	-16977	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
705349863	20171109	201711	2017	2017.8466	GOV	PRESIDENT						GOV			SSD	SOUTH SUDAN	SSD								0	027	027	02	1	4.0	3	1	3	-3.73134328358209	4	Bahr Al Ghazal, Wilayat Gharb Bahr al Ghazal, South Sudan	OD	OD09	37133	7.77555	27.6617	-3355	4	Bahr Al Ghazal, Wilayat Gharb Bahr al Ghazal, South Sudan	OD	OD09	37133	7.77555	27.6617	-3355	4	Bahr Al Ghazal, Wilayat Gharb Bahr al Ghazal, South Sudan	OD	OD09	37133	7.77555	27.6617	-3355	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
705349864	20171109	201711	2017	2017.8466	GOV	GOVERNMENT						GOV			SYR	SYRIAN	SYR								1	190	190	19	4	-10.0	2	1	2	-5.38461538461539	4	Al-Lataminah, ?amah, Syria	SY	SY10	26362	35.3213	36.623	-2538335	4	Al-Lataminah, ?amah, Syria	SY	SY10	26362	35.3213	36.623	-2538335	4	Al-Lataminah, ?amah, Syria	SY	SY10	26362	35.3213	36.623	-2538335	20171109134500	http://www.bernama.com/bernama/v8/wn/newsworld.php?id=1408841
705349865	20171109	201711	2017	2017.8466	GOV	GOVERNMENT						GOV			SYR	SYRIAN	SYR								1	190	190	19	4	-10.0	6	1	6	-5.38461538461539	4	Al-Lataminah, ?amah, Syria	SY	SY10	26362	35.3213	36.623	-2538335	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109134500	http://www.bernama.com/bernama/v8/wn/newsworld.php?id=1408841
705349866	20171109	201711	2017	2017.8466	GOV	GOVERNMENT						GOV			SYR	SYRIA	SYR								1	190	190	19	4	-10.0	2	1	2	-5.38461538461539	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109134500	http://www.bernama.com/bernama/v8/wn/newsworld.php?id=1408841
705349867	20171109	201711	2017	2017.8466	GOV	AUTHORITIES						GOV			UAF	GUNMAN						UAF			1	193	193	19	4	-10.0	2	1	2	-2.29007633587787	3	Decatur, Georgia, United States	US	USGA	GA089	33.7748	-84.2963	331532	3	Decatur, Georgia, United States	US	USGA	GA089	33.7748	-84.2963	331532	3	Decatur, Georgia, United States	US	USGA	GA089	33.7748	-84.2963	331532	20171109134500	http://www.sfgate.com/news/crime/article/Police-Gunman-shot-man-carjacked-watershed-van-12344097.php
705349868	20171109	201711	2017	2017.8466	GOV	FOREIGN MINIST						GOV			UKR	UKRAINE	UKR								1	040	040	04	1	1.0	3	1	3	-2.01612903225806	1		RB	RB				RB	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349869	20171109	201711	2017	2017.8466	GOV	AMBASSADOR						GOV			UKR	UKRAINE	UKR								1	040	040	04	1	1.0	3	1	3	-2.01612903225806	1		RB	RB				RB	1		RB	RB				RB	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349870	20171109	201711	2017	2017.8466	GOV	AMBASSADOR						GOV			UKR	UKRAINE	UKR								1	046	046	04	1	7.0	2	1	2	-2.01612903225806	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349871	20171109	201711	2017	2017.8466	GOV	AMBASSADOR						GOV			UKR	UKRAINE	UKR								1	046	046	04	1	7.0	8	1	8	-2.01612903225806	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349872	20171109	201711	2017	2017.8466	GOV	FOREIGN MINIST						GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	1	1	1	-2.01612903225806	1		RB	RB				RB	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	1	Serbia	RI	RI		44	21	RI	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349873	20171109	201711	2017	2017.8466	GOV	FOREIGN MINIST						GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	2	1	2	-2.01612903225806	1		RB	RB				RB	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Serbia	RI	RI		44	21	RI	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349874	20171109	201711	2017	2017.8466	GOV	MINISTRY						GOV			UKR	UKRAINE	UKR								1	054	054	05	1	6.0	6	1	6	-2.01612903225806	1	Serbia	RI	RI		44	21	RI	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349875	20171109	201711	2017	2017.8466	GOV	MINISTRY						GOV			UKR	UKRAINE	UKR								1	054	054	05	1	6.0	2	1	2	-2.01612903225806	1	Serbia	RI	RI		44	21	RI	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	1	Serbia	RI	RI		44	21	RI	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349876	20171109	201711	2017	2017.8466	GOV	MINISTRY						GOV			UKR	UKRAINE	UKR								1	054	054	05	1	6.0	2	1	2	-2.01612903225806	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349877	20171109	201711	2017	2017.8466	GOV	MINIST						GOV			UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	1	1	1	-2.01612903225806	1		RB	RB				RB	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	1	Serbia	RI	RI		44	21	RI	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349878	20171109	201711	2017	2017.8466	GOV	MINIST						GOV			UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	1	1	1	-2.01612903225806	1		RB	RB				RB	1		RB	RB				RB	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349879	20171109	201711	2017	2017.8466	GOV	FOREIGN MINIST						GOV			UKR	KYIV	UKR								1	161	161	16	4	-4.0	3	1	3	-2.01612903225806	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349880	20171109	201711	2017	2017.8466	GOV	FOREIGN MINIST						GOV			UKR	KYIV	UKR								1	161	161	16	4	-4.0	1	1	1	-2.01612903225806	1	Russia	RS	RS		60	100	RS	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Russia	RS	RS		60	100	RS	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349881	20171109	201711	2017	2017.8466	GOV	FOREIGN MINIST						GOV			UKRGOV	UKRAINE	UKR					GOV			1	161	161	16	4	-4.0	4	1	4	-2.01612903225806	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705349882	20171109	201711	2017	2017.8466	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-4.59081836327345	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171109134500	http://www.pantagraph.com/news/national/government-and-politics/aclu-leader-civil-rights-in-danger-under-trump/article_ca0450a3-7f71-5198-a2a5-5d2e377c85eb.html
705349883	20171109	201711	2017	2017.8466	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								1	012	012	01	1	-0.4	2	1	2	-5.77651515151515	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171109134500	https://onenewsnow.com/ap/united-states/pence-abbott-attend-vigil-for-victims-of-church-shooting
705349884	20171109	201711	2017	2017.8466	GOV	FIRE CHIEF						GOV			USA	IOWA	USA								0	043	043	04	1	2.8	2	1	2	-1.03761348897535	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171109134500	http://www.mdjonline.com/neighbor_newspapers/extra/news/civil-service-commission-rules-in-favor-of-former-davenport-fire/article_ae95d0e0-4057-5e9a-aba6-998d246f6d42.html
705349885	20171109	201711	2017	2017.8466	GOV	ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-10.5504587155964	3	Chattanooga, Tennessee, United States	US	USTN	TN065	35.0456	-85.3097	1307240	3	Chattanooga, Tennessee, United States	US	USTN	TN065	35.0456	-85.3097	1307240	3	Chattanooga, Tennessee, United States	US	USTN	TN065	35.0456	-85.3097	1307240	20171109134500	https://www.officer.com/investigations/news/20982174/franklin-county-tennessee-sheriffs-deputy-timothy-martin-tyler-arrested-for-tipping-off-suspect
705349886	20171109	201711	2017	2017.8466	GOV	SECRETARY OF STATE						GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-2.24887556221889	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171109134500	http://todaycolombia.com/colombia-minister-of-justice-asks-us-to-shift-from-aerial-drug-fumigation-efforts/
