704186088	20171106	201711	2017	2017.8384	AGO	ANGOLA	AGO								VNM	VIETNAM	VNM								1	061	061	06	2	6.4	10	1	10	-1.14503816793893	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171106014500	http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/thoothukudi-salt-exporters-zero-in-on-new-market/article19989791.ece
704186089	20171106	201711	2017	2017.8384	ARG	ROSARIO	ARG																		1	010	010	01	1	0.0	3	1	3	0.80428954423592	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171106014500	http://www.heraldsun.com.au/entertainment/television/fans-devastated-over-beloved-sitcom-characters-death/news-story/93aafb81e3d43ad7ab0c75018b4791bf?nk=83442ddf0debead9165a301ce07df35d-1509931952
704186090	20171106	201711	2017	2017.8384	ARG	ROSARIO	ARG																		1	017	017	01	1	0.0	2	1	2	-1.08932461873638	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171106014500	https://www.mamamia.com.au/rosario-will-and-grace/
704186091	20171106	201711	2017	2017.8384	ARG	ROSARIO	ARG								AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	2	1	2	0.80428954423592	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106014500	http://www.heraldsun.com.au/entertainment/television/fans-devastated-over-beloved-sitcom-characters-death/news-story/93aafb81e3d43ad7ab0c75018b4791bf?nk=83442ddf0debead9165a301ce07df35d-1509931952
704186092	20171106	201711	2017	2017.8384	ARG	ROSARIO	ARG								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-1.08932461873638	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171106014500	https://www.mamamia.com.au/rosario-will-and-grace/
704186093	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	2	1	2	-3.01659125188537	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	0								4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	20171106014500	http://www.dailymail.co.uk/news/article-5052777/Mother-s-heartbreaking-plea-daughter-drowned.html
704186094	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	4	1	4	-1.04947526236882	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171106014500	http://www.dailymail.co.uk/news/article-5052589/Grey-skies-wind-chill-Melbourne-Cup-punters.html
704186095	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	020	020	02	1	3.0	12	1	10	-3.01659125188537	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	0								4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	20171106014500	http://www.dailymail.co.uk/news/article-5052777/Mother-s-heartbreaking-plea-daughter-drowned.html
704186096	20171106	201711	2017	2017.8384	AUS	VICTORIA	AUS																		1	040	040	04	1	1.0	5	1	5	-2.52707581227437	0								0								0								20171106014500	http://www.hepburnadvocate.com.au/story/5035827/ambo-response-times-under-scrutiny-after-death-of-trish-nield/
704186097	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	040	040	04	1	1.0	6	2	6	-2.05107260244666	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106014500	http://www.townsvillebulletin.com.au/news/breaking-news/gunner-fears-federal-fracking-intervention/news-story/db7350597d4705191824903577f786aa?nk=e52769f421aaabbd7747385be9472212-1509931881
704186098	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	040	040	04	1	1.0	8	1	8	5.26315789473684	4	Tuggeranong, Australian Capital Territory, Australia	AS	AS01	4940	-35.4333	149.15	-1605828	0								4	Tuggeranong, Australian Capital Territory, Australia	AS	AS01	4940	-35.4333	149.15	-1605828	20171106014500	http://www.artshub.com.au/job/australian-capital-territory/advertising-pr-marketing/marketing-and-communications-officer-247613
704186099	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	042	042	04	1	1.9	4	1	4	3.33951762523191	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	0								4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20171106014500	http://www.yasstribune.com.au/story/5031863/in-remembrance-of-sir-harry-chauvel/?cs=5768
704186100	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		0	043	043	04	1	2.8	4	1	4	-0.20304568527919	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106014500	http://www.afr.com/brand/boss/genevieve-bell-investigates-how-humanity-can-prosper-in-a-datadriven-world-20171011-gyzau3
704186101	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	8	2	8	6.07287449392713	4	Frankston, Victoria, Australia	AS	AS07	5373	-38.1333	145.117	-1574126	0								4	Frankston, Victoria, Australia	AS	AS07	5373	-38.1333	145.117	-1574126	20171106014500	http://www.araratadvertiser.com.au/story/5036785/lake-fyans-hosts-sailing-competition-photos/?cs=1768
704186102	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	8	1	8	3.33951762523191	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	0								4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20171106014500	http://www.yasstribune.com.au/story/5031863/in-remembrance-of-sir-harry-chauvel/?cs=5768
704186103	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	20	2	12	6.07287449392713	4	Lake Fyans, Victoria, Australia	AS	AS07	5410	-37.1371	142.623	11418755	0								4	Lake Fyans, Victoria, Australia	AS	AS07	5410	-37.1371	142.623	11418755	20171106014500	http://www.araratadvertiser.com.au/story/5036785/lake-fyans-hosts-sailing-competition-photos/?cs=1768
704186104	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	2	1	2	-0.46153846153846	4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	0								4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	20171106014500	https://www.cqnews.com.au/news/miner-takes-on-gelato-food-vans-to-feed-paget-work/3258153/
704186105	20171106	201711	2017	2017.8384	AUS	TASMANIA	AUS																		1	051	051	05	1	3.4	5	1	5	8.45771144278607	0								0								0								20171106014500	http://www.artshub.com.au/job/tasmania/administration-management/creative-producer-247669
704186106	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	051	051	05	1	3.4	8	1	8	-4.29184549356223	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	0								4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20171106014500	https://www.9news.com.au/national/2017/11/06/12/04/perisher-snow-november-spring-weather
704186107	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	061	061	06	2	6.4	5	1	5	0.66934404283802	4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	0								4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	20171106014500	https://thewest.com.au/business/renewable-energy/forget-gas-exports-to-save-the-east-coast-wa-can-be-australias-solar-battery-ng-b88644542z
704186108	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	061	061	06	2	6.4	5	1	5	0.66934404283802	4	Snowy Mountains, New South Wales, Australia	AS	AS02	5092	-36.5	148.333	-1601056	0								4	Snowy Mountains, New South Wales, Australia	AS	AS02	5092	-36.5	148.333	-1601056	20171106014500	https://thewest.com.au/business/renewable-energy/forget-gas-exports-to-save-the-east-coast-wa-can-be-australias-solar-battery-ng-b88644542z
704186109	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	071	071	07	2	7.4	4	1	4	-3.01659125188537	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	0								4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	20171106014500	http://www.dailymail.co.uk/news/article-5052777/Mother-s-heartbreaking-plea-daughter-drowned.html
704186110	20171106	201711	2017	2017.8384	AUS	QUEENSLAND	AUS																		1	090	090	09	2	-2.0	10	1	10	-3.41463414634147	0								0								0								20171106014500	http://www.townsvillebulletin.com.au/news/horror-jockey-incident-at-home-hill-race-weekend/news-story/e971fccc4774bb5855468504a366cf70?nk=55dc7404bb5f7c3d523bd91e4e3203fd-1509931886
704186111	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	110	110	11	3	-2.0	4	1	4	1.6	4	Goondiwindi, Queensland, Australia	AS	AS04	5047	-28.5464	150.307	-1575913	0								4	Goondiwindi, Queensland, Australia	AS	AS04	5047	-28.5464	150.307	-1575913	20171106014500	http://www.townsvillebulletin.com.au/news/breaking-news/countryminded-party-running-against-joyce/news-story/53784d30aadf6cf941780d181f2e0160?nk=b0b8366138553b93df5f4c596f2ee27d-1509931927
704186112	20171106	201711	2017	2017.8384	AUS	SOUTH AUSTRALIA	AUS																		1	110	110	11	3	-2.0	8	1	8	0	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171106014500	http://www.adelaidenow.com.au/news/south-australia/south-australia-election-former-labor-minister-grace-portolesi-expected-to-contest-seat-of-hartley/news-story/cc4a90457a341420b836c9b778f3ebe3?nk=aa4053854098bbcf39d5f748a18e6d1b-1509931992
704186113	20171106	201711	2017	2017.8384	AUS	VICTORIA	AUS																		1	110	110	11	3	-2.0	3	1	3	4.15335463258786	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171106014500	https://www.bloodhorse.com/horse-racing/articles/224572/quality-on-offer-at-fasig-tipton-november-sale
704186114	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		0	111	111	11	3	-2.0	4	1	4	-0.20304568527919	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106014500	http://www.afr.com/brand/boss/genevieve-bell-investigates-how-humanity-can-prosper-in-a-datadriven-world-20171011-gyzau3
704186115	20171106	201711	2017	2017.8384	AUS	AUSTRALIAN	AUS																		0	114	114	11	3	-2.0	10	1	10	0.5586592178771	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171106014500	https://www.ifa.com.au/opinion/18569-the-true-cost-of-reform
704186116	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	120	120	12	3	-4.0	2	1	2	3.66336633663366	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106014500	http://www.artshub.com.au/education/news-article/career-advice/professional-development/gina-fairley/how-to-write-your-artist-bio-254716
704186117	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	141	141	14	3	-6.5	4	1	4	0	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171106014500	http://www.adelaidenow.com.au/news/south-australia/south-australia-election-former-labor-minister-grace-portolesi-expected-to-contest-seat-of-hartley/news-story/cc4a90457a341420b836c9b778f3ebe3?nk=aa4053854098bbcf39d5f748a18e6d1b-1509931992
704186118	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								ARG	ROSARIO	ARG								1	017	017	01	1	0.0	4	1	4	0.80428954423592	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106014500	http://www.heraldsun.com.au/entertainment/television/fans-devastated-over-beloved-sitcom-characters-death/news-story/93aafb81e3d43ad7ab0c75018b4791bf?nk=83442ddf0debead9165a301ce07df35d-1509931952
704186119	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								AUSCOP	VICTORIA	AUS					COP			1	193	193	19	4	-10.0	6	1	6	-5.55555555555556	4	Keilor, Victoria, Australia	AS	AS07	5362	-37.7167	144.833	-1581213	4	Keilor, Victoria, Australia	AS	AS07	5362	-37.7167	144.833	-1581213	4	Keilor, Victoria, Australia	AS	AS07	5362	-37.7167	144.833	-1581213	20171106014500	http://www.heraldsun.com.au/news/law-order/man-brought-to-sunshine-hospital-with-after-incident-in-melbournes-northwest/news-story/3d336df34656468c540a002bf759a0c8?nk=491f40e9392baaf302cee951b3a7ff64-1509931922
704186120	20171106	201711	2017	2017.8384	AUS	SOUTH AUSTRALIA	AUS								AUSELI	AUSTRALIA	AUS					ELI			1	110	110	11	3	-2.0	1	1	1	0	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106014500	http://www.adelaidenow.com.au/news/south-australia/south-australia-election-former-labor-minister-grace-portolesi-expected-to-contest-seat-of-hartley/news-story/cc4a90457a341420b836c9b778f3ebe3?nk=aa4053854098bbcf39d5f748a18e6d1b-1509931992
704186121	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								CRM	RUNNER						CRM			1	012	012	01	1	-0.4	4	1	4	-1.39534883720931	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171106014500	https://www.cqnews.com.au/news/two-emergencies-in-pipeline-for-melbourne-cup-fiel/3258157/
704186122	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			1	014	014	01	1	0.0	3	1	3	0.427350427350427	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	20171106014500	http://www.mailtimes.com.au/story/5035870/optus-commit-to-improved-mobile-coverage-in-grampians-region/?cs=225
704186123	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			1	014	014	01	1	0.0	3	1	3	0.427350427350427	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	4	Willaura, Victoria, Australia	AS	AS07	5355	-37.5454	142.74	-1609697	20171106014500	http://www.mailtimes.com.au/story/5035870/optus-commit-to-improved-mobile-coverage-in-grampians-region/?cs=225
704186124	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			1	031	031	03	1	5.2	2	1	2	0.427350427350427	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	4	Pomonal, Victoria, Australia	AS	AS07	5415	-37.2	142.6	-1595708	20171106014500	http://www.mailtimes.com.au/story/5035870/optus-commit-to-improved-mobile-coverage-in-grampians-region/?cs=225
704186125	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	-5.11627906976744	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
704186126	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	-5.11627906976744	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	1	Israel	IS	IS		31.5	34.75	IS	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
704186127	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								ISR	ISRAEL	ISR								1	043	043	04	1	2.8	6	1	6	-5.11627906976744	4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	1	Israel	IS	IS		31.5	34.75	IS	4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
704186128	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								USAMED	ABC RADIO	USA					MED			1	010	010	01	1	0.0	2	1	2	-3.01659125188537	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	20171106014500	http://www.dailymail.co.uk/news/article-5052777/Mother-s-heartbreaking-plea-daughter-drowned.html
704186129	20171106	201711	2017	2017.8384	AUS	AUSTRALIAN	AUS								USAMED	ASSOCIATED PRESS	USA					MED			1	020	020	02	1	3.0	2	1	2	-3.01659125188537	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	20171106014500	http://www.dailymail.co.uk/news/article-5052777/Mother-s-heartbreaking-plea-daughter-drowned.html
704186130	20171106	201711	2017	2017.8384	AUSJUD	AUSTRALIA	AUS					JUD			AUS	AUSTRALIA	AUS								1	012	012	01	1	-0.4	2	1	2	-5.11627906976744	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
704186131	20171106	201711	2017	2017.8384	AUSJUD	AUSTRALIA	AUS					JUD			AUS	AUSTRALIA	AUS								1	111	111	11	3	-2.0	2	1	2	-5.11627906976744	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
